Year,Period,Week Ending,State,State ANSI,Watershed,Data Item,Value,CV (%)
2016,FIRST OF OCT,,MISSOURI,29,,INVENTORY,"9,000",
2016,FIRST OF OCT,,MONTANA,30,,INVENTORY,"124,000",
2016,FIRST OF OCT,,NEBRASKA,31,,INVENTORY,"37,000",
2016,FIRST OF OCT,,NEW JERSEY,34,,INVENTORY,"12,000",
2016,FIRST OF OCT,,NEW MEXICO,35,,INVENTORY,"7,000",
2016,FIRST OF OCT,,NEW YORK,36,,INVENTORY,"48,000",
2016,FIRST OF OCT,,NORTH CAROLINA,37,,INVENTORY,"25,000",
2016,FIRST OF OCT,,NORTH DAKOTA,38,,INVENTORY,"385,000",
2016,FIRST OF OCT,,OHIO,39,,INVENTORY,"19,500",
2016,FIRST OF OCT,,OKLAHOMA,40,,INVENTORY,"3,100",
2016,FIRST OF OCT,,OREGON,41,,INVENTORY,"98,000",
2016,FIRST OF OCT,,PENNSYLVANIA,42,,INVENTORY,"21,000",
2016,FIRST OF OCT,,SOUTH CAROLINA,45,,INVENTORY,"12,000",
2016,FIRST OF OCT,,SOUTH DAKOTA,46,,INVENTORY,"146,000",
2016,FIRST OF OCT,,TENNESSEE,47,,INVENTORY,"9,000",
2016,FIRST OF OCT,,TEXAS,48,,INVENTORY,"136,000",
2016,FIRST OF OCT,,UTAH,49,,INVENTORY,"30,000",
2016,FIRST OF OCT,,VERMONT,50,,INVENTORY,"6,500",
2016,FIRST OF OCT,,VIRGINIA,51,,INVENTORY,"7,000",
2016,FIRST OF OCT,,WASHINGTON,53,,INVENTORY,"65,000",
2016,FIRST OF OCT,,WEST VIRGINIA,54,,INVENTORY,"7,500",
2016,FIRST OF OCT,,WISCONSIN,55,,INVENTORY,"59,000",
2016,FIRST OF OCT,,WYOMING,56,,INVENTORY,"25,000",
2015,MARKETING YEAR,,ALABAMA,1,,INVENTORY,"7,000",
2015,MARKETING YEAR,,ARIZONA,4,,INVENTORY,"26,000",
2015,MARKETING YEAR,,ARKANSAS,5,,INVENTORY,"24,000",
2015,MARKETING YEAR,,CALIFORNIA,6,,INVENTORY,"275,000",
2015,MARKETING YEAR,,COLORADO,8,,INVENTORY,"29,000",
2015,MARKETING YEAR,,FLORIDA,12,,INVENTORY,"220,000",
2015,MARKETING YEAR,,GEORGIA,13,,INVENTORY,"69,000",
2015,MARKETING YEAR,,HAWAII,15,,INVENTORY,"14,000",
2015,MARKETING YEAR,,IDAHO,16,,INVENTORY,"89,000",
2015,MARKETING YEAR,,ILLINOIS,17,,INVENTORY,"8,000",
2015,MARKETING YEAR,,INDIANA,18,,INVENTORY,"6,000",
2015,MARKETING YEAR,,IOWA,19,,INVENTORY,"36,000",
2015,MARKETING YEAR,,KANSAS,20,,INVENTORY,"8,000",
2015,MARKETING YEAR,,KENTUCKY,21,,INVENTORY,"5,000",
2015,MARKETING YEAR,,LOUISIANA,22,,INVENTORY,"44,000",
2015,MARKETING YEAR,,MAINE,23,,INVENTORY,"10,000",
2015,MARKETING YEAR,,MICHIGAN,26,,INVENTORY,"90,000",
2015,MARKETING YEAR,,MINNESOTA,27,,INVENTORY,"122,000",
2015,MARKETING YEAR,,MISSISSIPPI,28,,INVENTORY,"15,000",
2015,MARKETING YEAR,,MISSOURI,29,,INVENTORY,"10,000",
2015,MARKETING YEAR,,MONTANA,30,,INVENTORY,"146,000",
2015,MARKETING YEAR,,NEBRASKA,31,,INVENTORY,"57,000",
2015,MARKETING YEAR,,NEW JERSEY,34,,INVENTORY,"12,000",
2015,MARKETING YEAR,,NEW YORK,36,,INVENTORY,"58,000",
2015,MARKETING YEAR,,NORTH CAROLINA,37,,INVENTORY,"12,000",
2015,MARKETING YEAR,,NORTH DAKOTA,38,,INVENTORY,"490,000",
2015,MARKETING YEAR,,OHIO,39,,INVENTORY,"17,000",
2015,MARKETING YEAR,,OREGON,41,,INVENTORY,"71,000",
2015,MARKETING YEAR,,PENNSYLVANIA,42,,INVENTORY,"17,000",
2015,MARKETING YEAR,,SOUTH CAROLINA,45,,INVENTORY,"14,000",
2015,MARKETING YEAR,,SOUTH DAKOTA,46,,INVENTORY,"290,000",
2015,MARKETING YEAR,,TENNESSEE,47,,INVENTORY,"7,000",
2015,MARKETING YEAR,,TEXAS,48,,INVENTORY,"126,000",
2015,MARKETING YEAR,,UTAH,49,,INVENTORY,"27,000",
2015,MARKETING YEAR,,VERMONT,50,,INVENTORY,"5,000",
2015,MARKETING YEAR,,VIRGINIA,51,,INVENTORY,"6,000",
2015,MARKETING YEAR,,WASHINGTON,53,,INVENTORY,"73,000",
2015,MARKETING YEAR,,WEST VIRGINIA,54,,INVENTORY,"5,000",
2015,MARKETING YEAR,,WISCONSIN,55,,INVENTORY,"52,000",
2015,MARKETING YEAR,,WYOMING,56,,INVENTORY,"38,000",
2015,FIRST OF JAN,,ALABAMA,1,,INVENTORY,"7,000",
2015,FIRST OF JAN,,ARIZONA,4,,INVENTORY,"35,000",
2015,FIRST OF JAN,,ARKANSAS,5,,INVENTORY,"13,000",
2015,FIRST OF JAN,,CALIFORNIA,6,,INVENTORY,"1,440,000",
2015,FIRST OF JAN,,COLORADO,8,,INVENTORY,"3,500",
2015,FIRST OF JAN,,CONNECTICUT,9,,INVENTORY,"3,900",
2015,FIRST OF JAN,,FLORIDA,12,,INVENTORY,"305,000",
2015,FIRST OF JAN,,GEORGIA,13,,INVENTORY,"104,000",
2015,FIRST OF JAN,,HAWAII,15,,INVENTORY,"10,500",
2015,FIRST OF JAN,,IDAHO,16,,INVENTORY,"81,000",
2015,FIRST OF JAN,,ILLINOIS,17,,INVENTORY,"6,000",
2015,FIRST OF JAN,,INDIANA,18,,INVENTORY,"9,000",
2015,FIRST OF JAN,,IOWA,19,,INVENTORY,"12,500",
2015,FIRST OF JAN,,KANSAS,20,,INVENTORY,"4,600",
2015,FIRST OF JAN,,KENTUCKY,21,,INVENTORY,"7,500",
2015,FIRST OF JAN,,LOUISIANA,22,,INVENTORY,"51,000",
2015,FIRST OF JAN,,MAINE,23,,INVENTORY,"3,100",
2015,FIRST OF JAN,,MARYLAND,24,,INVENTORY,"7,500",
2015,FIRST OF JAN,,MASSACHUSETTS,25,,INVENTORY,"2,900",
2015,FIRST OF JAN,,MICHIGAN,26,,INVENTORY,"16,500",
2015,FIRST OF JAN,,MINNESOTA,27,,INVENTORY,"28,000",
2015,FIRST OF JAN,,MISSISSIPPI,28,,INVENTORY,"34,000",
2015,FIRST OF JAN,,MISSOURI,29,,INVENTORY,"12,000",
2015,FIRST OF JAN,,MONTANA,30,,INVENTORY,"8,500",
2015,FIRST OF JAN,,NEBRASKA,31,,INVENTORY,"10,000",
2015,FIRST OF JAN,,NEW JERSEY,34,,INVENTORY,"6,000",
2015,FIRST OF JAN,,NEW MEXICO,35,,INVENTORY,"7,000",
2015,FIRST OF JAN,,NEW YORK,36,,INVENTORY,"27,000",
2015,FIRST OF JAN,,NORTH CAROLINA,37,,INVENTORY,"24,000",
2015,FIRST OF JAN,,NORTH DAKOTA,38,,INVENTORY,"57,000",
2015,FIRST OF JAN,,OHIO,39,,INVENTORY,"18,000",
2015,FIRST OF JAN,,OKLAHOMA,40,,INVENTORY,"9,500",
2015,FIRST OF JAN,,OREGON,41,,INVENTORY,"77,000",
2015,FIRST OF JAN,,PENNSYLVANIA,42,,INVENTORY,"14,000",
2015,FIRST OF JAN,,SOUTH CAROLINA,45,,INVENTORY,"17,000",
2015,FIRST OF JAN,,SOUTH DAKOTA,46,,INVENTORY,"50,000",
2015,FIRST OF JAN,,TENNESSEE,47,,INVENTORY,"9,500",
2015,FIRST OF JAN,,TEXAS,48,,INVENTORY,"191,000",
2015,FIRST OF JAN,,UTAH,49,,INVENTORY,"6,000",
2015,FIRST OF JAN,,VERMONT,50,,INVENTORY,"5,500",
2015,FIRST OF JAN,,VIRGINIA,51,,INVENTORY,"8,000",
2015,FIRST OF JAN,,WASHINGTON,53,,INVENTORY,"52,000",
2015,FIRST OF JAN,,WEST VIRGINIA,54,,INVENTORY,"4,700",
2015,FIRST OF JAN,,WISCONSIN,55,,INVENTORY,"16,500",
2015,FIRST OF JAN,,WYOMING,56,,INVENTORY,"5,500",
2015,FIRST OF APR,,ALABAMA,1,,INVENTORY,"7,500",
2015,FIRST OF APR,,ARIZONA,4,,INVENTORY,"33,000",
2015,FIRST OF APR,,ARKANSAS,5,,INVENTORY,"13,500",
2015,FIRST OF APR,,CALIFORNIA,6,,INVENTORY,"1,040,000",
2015,FIRST OF APR,,COLORADO,8,,INVENTORY,"12,000",
2015,FIRST OF APR,,CONNECTICUT,9,,INVENTORY,"3,000",
2015,FIRST OF APR,,FLORIDA,12,,INVENTORY,"210,000",
2015,FIRST OF APR,,GEORGIA,13,,INVENTORY,"114,000",
2015,FIRST OF APR,,HAWAII,15,,INVENTORY,"13,500",
2015,FIRST OF APR,,IDAHO,16,,INVENTORY,"62,000",
2015,FIRST OF APR,,ILLINOIS,17,,INVENTORY,"9,500",
2015,FIRST OF APR,,INDIANA,18,,INVENTORY,"8,000",
2015,FIRST OF APR,,IOWA,19,,INVENTORY,"12,500",
2015,FIRST OF APR,,KANSAS,20,,INVENTORY,"6,000",
2015,FIRST OF APR,,KENTUCKY,21,,INVENTORY,"7,500",
2015,FIRST OF APR,,LOUISIANA,22,,INVENTORY,"44,000",
2015,FIRST OF APR,,MAINE,23,,INVENTORY,"4,600",
2015,FIRST OF APR,,MARYLAND,24,,INVENTORY,"8,000",
2015,FIRST OF APR,,MASSACHUSETTS,25,,INVENTORY,"4,100",
2015,FIRST OF APR,,MICHIGAN,26,,INVENTORY,"58,000",
2015,FIRST OF APR,,MINNESOTA,27,,INVENTORY,"71,000",
2015,FIRST OF APR,,MISSISSIPPI,28,,INVENTORY,"89,000",
2015,FIRST OF APR,,MISSOURI,29,,INVENTORY,"11,500",
2015,FIRST OF APR,,MONTANA,30,,INVENTORY,"36,000",
2015,FIRST OF APR,,NEBRASKA,31,,INVENTORY,"29,000",
2015,FIRST OF APR,,NEW JERSEY,34,,INVENTORY,"8,500",
2015,FIRST OF APR,,NEW MEXICO,35,,INVENTORY,"6,500",
2015,FIRST OF APR,,NEW YORK,36,,INVENTORY,"24,000",
2015,FIRST OF APR,,NORTH CAROLINA,37,,INVENTORY,"19,500",
2015,FIRST OF APR,,NORTH DAKOTA,38,,INVENTORY,"121,000",
2015,FIRST OF APR,,OHIO,39,,INVENTORY,"17,500",
2015,FIRST OF APR,,OKLAHOMA,40,,INVENTORY,"25,000",
2015,FIRST OF APR,,OREGON,41,,INVENTORY,"82,000",
2015,FIRST OF APR,,PENNSYLVANIA,42,,INVENTORY,"15,500",
2015,FIRST OF APR,,SOUTH CAROLINA,45,,INVENTORY,"17,500",
2015,FIRST OF APR,,SOUTH DAKOTA,46,,INVENTORY,"100,000",
2015,FIRST OF APR,,TENNESSEE,47,,INVENTORY,"7,500",
2015,FIRST OF APR,,TEXAS,48,,INVENTORY,"305,000",
2015,FIRST OF APR,,UTAH,49,,INVENTORY,"24,000",
2015,FIRST OF APR,,VERMONT,50,,INVENTORY,"6,000",
2015,FIRST OF APR,,VIRGINIA,51,,INVENTORY,"7,500",
2015,FIRST OF APR,,WASHINGTON,53,,INVENTORY,"105,000",
2015,FIRST OF APR,,WEST VIRGINIA,54,,INVENTORY,"4,700",
2015,FIRST OF APR,,WISCONSIN,55,,INVENTORY,"25,000",
2015,FIRST OF APR,,WYOMING,56,,INVENTORY,"12,000",
2015,FIRST OF JUL,,ALABAMA,1,,INVENTORY,"8,500",
2015,FIRST OF JUL,,ARIZONA,4,,INVENTORY,"40,000",
2015,FIRST OF JUL,,ARKANSAS,5,,INVENTORY,"23,000",
2015,FIRST OF JUL,,CALIFORNIA,6,,INVENTORY,"730,000",
2015,FIRST OF JUL,,COLORADO,8,,INVENTORY,"29,000",
2015,FIRST OF JUL,,CONNECTICUT,9,,INVENTORY,"3,700",
2015,FIRST OF JUL,,FLORIDA,12,,INVENTORY,"164,000",
2015,FIRST OF JUL,,GEORGIA,13,,INVENTORY,"108,000",
2015,FIRST OF JUL,,HAWAII,15,,INVENTORY,"14,500",
2015,FIRST OF JUL,,IDAHO,16,,INVENTORY,"80,000",
2015,FIRST OF JUL,,ILLINOIS,17,,INVENTORY,"14,000",
2015,FIRST OF JUL,,INDIANA,18,,INVENTORY,"15,000",
2015,FIRST OF JUL,,IOWA,19,,INVENTORY,"29,000",
2015,FIRST OF JUL,,KANSAS,20,,INVENTORY,"9,000",
2015,FIRST OF JUL,,KENTUCKY,21,,INVENTORY,"10,000",
2015,FIRST OF JUL,,LOUISIANA,22,,INVENTORY,"50,000",
2015,FIRST OF JUL,,MAINE,23,,INVENTORY,"6,000",
2015,FIRST OF JUL,,MARYLAND,24,,INVENTORY,"7,000",
2015,FIRST OF JUL,,MASSACHUSETTS,25,,INVENTORY,"7,500",
2015,FIRST OF JUL,,MICHIGAN,26,,INVENTORY,"89,000",
2015,FIRST OF JUL,,MINNESOTA,27,,INVENTORY,"133,000",
2015,FIRST OF JUL,,MISSISSIPPI,28,,INVENTORY,"23,000",
2015,FIRST OF JUL,,MISSOURI,29,,INVENTORY,"14,000",
2015,FIRST OF JUL,,MONTANA,30,,INVENTORY,"140,000",
2015,FIRST OF JUL,,NEBRASKA,31,,INVENTORY,"67,000",
2015,FIRST OF JUL,,NEW JERSEY,34,,INVENTORY,"18,500",
2015,FIRST OF JUL,,NEW MEXICO,35,,INVENTORY,"6,500",
2015,FIRST OF JUL,,NEW YORK,36,,INVENTORY,"44,000",
2015,FIRST OF JUL,,NORTH CAROLINA,37,,INVENTORY,"24,000",
2015,FIRST OF JUL,,NORTH DAKOTA,38,,INVENTORY,"460,000",
2015,FIRST OF JUL,,OHIO,39,,INVENTORY,"23,000",
2015,FIRST OF JUL,,OKLAHOMA,40,,INVENTORY,"19,500",
2015,FIRST OF JUL,,OREGON,41,,INVENTORY,"68,000",
2015,FIRST OF JUL,,PENNSYLVANIA,42,,INVENTORY,"25,000",
2015,FIRST OF JUL,,SOUTH CAROLINA,45,,INVENTORY,"12,000",
2015,FIRST OF JUL,,SOUTH DAKOTA,46,,INVENTORY,"295,000",
2015,FIRST OF JUL,,TENNESSEE,47,,INVENTORY,"10,000",
2015,FIRST OF JUL,,TEXAS,48,,INVENTORY,"76,000",
2015,FIRST OF JUL,,UTAH,49,,INVENTORY,"31,000",
2015,FIRST OF JUL,,VERMONT,50,,INVENTORY,"6,000",
2015,FIRST OF JUL,,VIRGINIA,51,,INVENTORY,"8,000",
2015,FIRST OF JUL,,WASHINGTON,53,,INVENTORY,"84,000",
2015,FIRST OF JUL,,WEST VIRGINIA,54,,INVENTORY,"7,000",
2015,FIRST OF JUL,,WISCONSIN,55,,INVENTORY,"60,000",
2015,FIRST OF JUL,,WYOMING,56,,INVENTORY,"29,000",
2015,FIRST OF OCT,,ALABAMA,1,,INVENTORY,"8,000",
2015,FIRST OF OCT,,ARIZONA,4,,INVENTORY,"36,000",
2015,FIRST OF OCT,,ARKANSAS,5,,INVENTORY,"23,000",
2015,FIRST OF OCT,,CALIFORNIA,6,,INVENTORY,"750,000",
2015,FIRST OF OCT,,COLORADO,8,,INVENTORY,"24,000",
2015,FIRST OF OCT,,CONNECTICUT,9,,INVENTORY,"3,200",
2015,FIRST OF OCT,,FLORIDA,12,,INVENTORY,"220,000",
2015,FIRST OF OCT,,GEORGIA,13,,INVENTORY,"110,000",
2015,FIRST OF OCT,,HAWAII,15,,INVENTORY,"13,000",
2015,FIRST OF OCT,,IDAHO,16,,INVENTORY,"121,000",
2015,FIRST OF OCT,,ILLINOIS,17,,INVENTORY,"14,000",
2015,FIRST OF OCT,,INDIANA,18,,INVENTORY,"11,500",
2015,FIRST OF OCT,,IOWA,19,,INVENTORY,"35,000",
2015,FIRST OF OCT,,KANSAS,20,,INVENTORY,"8,500",
2015,FIRST OF OCT,,KENTUCKY,21,,INVENTORY,"8,500",
2015,FIRST OF OCT,,LOUISIANA,22,,INVENTORY,"55,000",
2015,FIRST OF OCT,,MAINE,23,,INVENTORY,"4,700",
2015,FIRST OF OCT,,MARYLAND,24,,INVENTORY,"7,500",
2015,FIRST OF OCT,,MASSACHUSETTS,25,,INVENTORY,"4,500",
2015,FIRST OF OCT,,MICHIGAN,26,,INVENTORY,"67,000",
2015,FIRST OF OCT,,MINNESOTA,27,,INVENTORY,"104,000",
2015,FIRST OF OCT,,MISSISSIPPI,28,,INVENTORY,"31,000",
2015,FIRST OF OCT,,MISSOURI,29,,INVENTORY,"13,500",
2015,FIRST OF OCT,,MONTANA,30,,INVENTORY,"116,000",
2015,FIRST OF OCT,,NEBRASKA,31,,INVENTORY,"72,000",
2015,FIRST OF OCT,,NEW JERSEY,34,,INVENTORY,"8,000",
2015,FIRST OF OCT,,NEW MEXICO,35,,INVENTORY,"6,000",
2015,FIRST OF OCT,,NEW YORK,36,,INVENTORY,"45,000",
2015,FIRST OF OCT,,NORTH CAROLINA,37,,INVENTORY,"22,000",
2015,FIRST OF OCT,,NORTH DAKOTA,38,,INVENTORY,"230,000",
2015,FIRST OF OCT,,OHIO,39,,INVENTORY,"19,000",
2015,FIRST OF OCT,,OKLAHOMA,40,,INVENTORY,"5,000",
2015,FIRST OF OCT,,OREGON,41,,INVENTORY,"100,000",
2015,FIRST OF OCT,,PENNSYLVANIA,42,,INVENTORY,"22,000",
2015,FIRST OF OCT,,SOUTH CAROLINA,45,,INVENTORY,"10,000",
2015,FIRST OF OCT,,SOUTH DAKOTA,46,,INVENTORY,"194,000",
2015,FIRST OF OCT,,TENNESSEE,47,,INVENTORY,"8,500",
2015,FIRST OF OCT,,TEXAS,48,,INVENTORY,"125,000",
2015,FIRST OF OCT,,UTAH,49,,INVENTORY,"28,000",
2015,FIRST OF OCT,,VERMONT,50,,INVENTORY,"6,500",
2015,FIRST OF OCT,,VIRGINIA,51,,INVENTORY,"7,500",
2015,FIRST OF OCT,,WASHINGTON,53,,INVENTORY,"87,000",
2015,FIRST OF OCT,,WEST VIRGINIA,54,,INVENTORY,"7,000",
2015,FIRST OF OCT,,WISCONSIN,55,,INVENTORY,"48,000",
2015,FIRST OF OCT,,WYOMING,56,,INVENTORY,"24,000",
2014,MARKETING YEAR,,ALABAMA,1,,INVENTORY,"7,000",
2014,MARKETING YEAR,,ARIZONA,4,,INVENTORY,"26,000",
2014,MARKETING YEAR,,ARKANSAS,5,,INVENTORY,"21,000",
2014,MARKETING YEAR,,CALIFORNIA,6,,INVENTORY,"320,000",
2014,MARKETING YEAR,,COLORADO,8,,INVENTORY,"27,000",
2014,MARKETING YEAR,,FLORIDA,12,,INVENTORY,"245,000",
2014,MARKETING YEAR,,GEORGIA,13,,INVENTORY,"73,000",
2014,MARKETING YEAR,,HAWAII,15,,INVENTORY,"15,000",
2014,MARKETING YEAR,,IDAHO,16,,INVENTORY,"100,000",
2014,MARKETING YEAR,,ILLINOIS,17,,INVENTORY,"8,000",
2014,MARKETING YEAR,,INDIANA,18,,INVENTORY,"5,000",
2014,MARKETING YEAR,,IOWA,19,,INVENTORY,"35,000",
2014,MARKETING YEAR,,KANSAS,20,,INVENTORY,"7,000",
2014,MARKETING YEAR,,KENTUCKY,21,,INVENTORY,"5,000",
2014,MARKETING YEAR,,LOUISIANA,22,,INVENTORY,"48,000",
2014,MARKETING YEAR,,MAINE,23,,INVENTORY,"8,000",
2014,MARKETING YEAR,,MICHIGAN,26,,INVENTORY,"91,000",
2014,MARKETING YEAR,,MINNESOTA,27,,INVENTORY,"132,000",
2014,MARKETING YEAR,,MISSISSIPPI,28,,INVENTORY,"20,000",
2014,MARKETING YEAR,,MISSOURI,29,,INVENTORY,"12,000",
2014,MARKETING YEAR,,MONTANA,30,,INVENTORY,"162,000",
2014,MARKETING YEAR,,NEBRASKA,31,,INVENTORY,"50,000",
2014,MARKETING YEAR,,NEW JERSEY,34,,INVENTORY,"12,000",
2014,MARKETING YEAR,,NEW YORK,36,,INVENTORY,"60,000",
2014,MARKETING YEAR,,NORTH CAROLINA,37,,INVENTORY,"12,000",
2014,MARKETING YEAR,,NORTH DAKOTA,38,,INVENTORY,"490,000",
2014,MARKETING YEAR,,OHIO,39,,INVENTORY,"15,000",
2014,MARKETING YEAR,,OREGON,41,,INVENTORY,"71,000",
2014,MARKETING YEAR,,PENNSYLVANIA,42,,INVENTORY,"17,000",
2014,MARKETING YEAR,,SOUTH CAROLINA,45,,INVENTORY,"9,000",
2014,MARKETING YEAR,,SOUTH DAKOTA,46,,INVENTORY,"280,000",
2014,MARKETING YEAR,,TENNESSEE,47,,INVENTORY,"7,000",
2014,MARKETING YEAR,,TEXAS,48,,INVENTORY,"116,000",
2014,MARKETING YEAR,,UTAH,49,,INVENTORY,"29,000",
2014,MARKETING YEAR,,VERMONT,50,,INVENTORY,"3,000",
2014,MARKETING YEAR,,VIRGINIA,51,,INVENTORY,"6,000",
2014,MARKETING YEAR,,WASHINGTON,53,,INVENTORY,"68,000",
2014,MARKETING YEAR,,WEST VIRGINIA,54,,INVENTORY,"6,000",
2014,MARKETING YEAR,,WISCONSIN,55,,INVENTORY,"53,000",
2014,MARKETING YEAR,,WYOMING,56,,INVENTORY,"38,000",
2013,MARKETING YEAR,,ALABAMA,1,,INVENTORY,"7,000",
2013,MARKETING YEAR,,ARIZONA,4,,INVENTORY,"29,000",
2013,MARKETING YEAR,,ARKANSAS,5,,INVENTORY,"22,000",
2013,MARKETING YEAR,,CALIFORNIA,6,,INVENTORY,"330,000",
2013,MARKETING YEAR,,COLORADO,8,,INVENTORY,"26,000",
2013,MARKETING YEAR,,FLORIDA,12,,INVENTORY,"220,000",
2013,MARKETING YEAR,,GEORGIA,13,,INVENTORY,"67,000",
2013,MARKETING YEAR,,HAWAII,15,,INVENTORY,"13,000",
2013,MARKETING YEAR,,IDAHO,16,,INVENTORY,"83,000",
2013,MARKETING YEAR,,ILLINOIS,17,,INVENTORY,"7,000",
2013,MARKETING YEAR,,INDIANA,18,,INVENTORY,"6,000",
2013,MARKETING YEAR,,IOWA,19,,INVENTORY,"39,000",
2013,MARKETING YEAR,,KANSAS,20,,INVENTORY,"6,000",
2013,MARKETING YEAR,,KENTUCKY,21,,INVENTORY,"3,000",
2013,MARKETING YEAR,,LOUISIANA,22,,INVENTORY,"50,000",
2013,MARKETING YEAR,,MAINE,23,,INVENTORY,"7,000",
2013,MARKETING YEAR,,MICHIGAN,26,,INVENTORY,"85,000",
2013,MARKETING YEAR,,MINNESOTA,27,,INVENTORY,"130,000",
2013,MARKETING YEAR,,MISSISSIPPI,28,,INVENTORY,"17,000",
2013,MARKETING YEAR,,MISSOURI,29,,INVENTORY,"10,000",
2013,MARKETING YEAR,,MONTANA,30,,INVENTORY,"159,000",
2013,MARKETING YEAR,,NEBRASKA,31,,INVENTORY,"46,000",
2013,MARKETING YEAR,,NEW JERSEY,34,,INVENTORY,"11,000",
2013,MARKETING YEAR,,NEW YORK,36,,INVENTORY,"55,000",
2013,MARKETING YEAR,,NORTH CAROLINA,37,,INVENTORY,"10,000",
2013,MARKETING YEAR,,NORTH DAKOTA,38,,INVENTORY,"480,000",
2013,MARKETING YEAR,,OHIO,39,,INVENTORY,"17,000",
2013,MARKETING YEAR,,OREGON,41,,INVENTORY,"62,000",
2013,MARKETING YEAR,,PENNSYLVANIA,42,,INVENTORY,"13,000",
2013,MARKETING YEAR,,SOUTH DAKOTA,46,,INVENTORY,"265,000",
2013,MARKETING YEAR,,TENNESSEE,47,,INVENTORY,"7,000",
2013,MARKETING YEAR,,TEXAS,48,,INVENTORY,"106,000",
2013,MARKETING YEAR,,UTAH,49,,INVENTORY,"30,000",
2013,MARKETING YEAR,,VERMONT,50,,INVENTORY,"3,000",
2013,MARKETING YEAR,,VIRGINIA,51,,INVENTORY,"5,000",
2013,MARKETING YEAR,,WASHINGTON,53,,INVENTORY,"69,000",
2013,MARKETING YEAR,,WEST VIRGINIA,54,,INVENTORY,"6,000",
2013,MARKETING YEAR,,WISCONSIN,55,,INVENTORY,"59,000",
2013,MARKETING YEAR,,WYOMING,56,,INVENTORY,"47,000",
2012,MARKETING YEAR,,ALABAMA,1,,INVENTORY,"8,000",
2012,MARKETING YEAR,,ARIZONA,4,,INVENTORY,"22,000",
2012,MARKETING YEAR,,ARKANSAS,5,,INVENTORY,"25,000",
2012,MARKETING YEAR,,CALIFORNIA,6,,INVENTORY,"330,000",
2012,MARKETING YEAR,,COLORADO,8,,INVENTORY,"25,000",
2012,MARKETING YEAR,,FLORIDA,12,,INVENTORY,"193,000",
2012,MARKETING YEAR,,GEORGIA,13,,INVENTORY,"59,000",
2012,MARKETING YEAR,,HAWAII,15,,INVENTORY,"10,000",
2012,MARKETING YEAR,,IDAHO,16,,INVENTORY,"92,000",
2012,MARKETING YEAR,,ILLINOIS,17,,INVENTORY,"7,000",
2012,MARKETING YEAR,,INDIANA,18,,INVENTORY,"8,000",
2012,MARKETING YEAR,,IOWA,19,,INVENTORY,"37,000",
2012,MARKETING YEAR,,KANSAS,20,,INVENTORY,"6,000",
2012,MARKETING YEAR,,KENTUCKY,21,,INVENTORY,"5,000",
2012,MARKETING YEAR,,LOUISIANA,22,,INVENTORY,"41,000",
2012,MARKETING YEAR,,MAINE,23,,INVENTORY,"4,000",
2012,MARKETING YEAR,,MICHIGAN,26,,INVENTORY,"73,000",
2012,MARKETING YEAR,,MINNESOTA,27,,INVENTORY,"125,000",
2012,MARKETING YEAR,,MISSISSIPPI,28,,INVENTORY,"18,000",
2012,MARKETING YEAR,,MISSOURI,29,,INVENTORY,"7,000",
2012,MARKETING YEAR,,MONTANA,30,,INVENTORY,"145,000",
2012,MARKETING YEAR,,NEBRASKA,31,,INVENTORY,"43,000",
2012,MARKETING YEAR,,NEW JERSEY,34,,INVENTORY,"14,000",
2012,MARKETING YEAR,,NEW MEXICO,35,,INVENTORY,"5,000",
2012,MARKETING YEAR,,NEW YORK,36,,INVENTORY,"51,000",
2012,MARKETING YEAR,,NORTH CAROLINA,37,,INVENTORY,"13,000",
2012,MARKETING YEAR,,NORTH DAKOTA,38,,INVENTORY,"480,000",
2012,MARKETING YEAR,,OHIO,39,,INVENTORY,"18,000",
2012,MARKETING YEAR,,OREGON,41,,INVENTORY,"60,000",
2012,MARKETING YEAR,,PENNSYLVANIA,42,,INVENTORY,"16,000",
2012,MARKETING YEAR,,SOUTH DAKOTA,46,,INVENTORY,"260,000",
2012,MARKETING YEAR,,TENNESSEE,47,,INVENTORY,"6,000",
2012,MARKETING YEAR,,TEXAS,48,,INVENTORY,"92,000",
2012,MARKETING YEAR,,UTAH,49,,INVENTORY,"25,000",
2012,MARKETING YEAR,,VERMONT,50,,INVENTORY,"4,000",
2012,MARKETING YEAR,,VIRGINIA,51,,INVENTORY,"4,000",
2012,MARKETING YEAR,,WASHINGTON,53,,INVENTORY,"62,000",
2012,MARKETING YEAR,,WEST VIRGINIA,54,,INVENTORY,"6,000",
2012,MARKETING YEAR,,WISCONSIN,55,,INVENTORY,"60,000",
2012,MARKETING YEAR,,WYOMING,56,,INVENTORY,"50,000",
2011,MARKETING YEAR,,ALABAMA,1,,INVENTORY,"9,000",
2011,MARKETING YEAR,,ARIZONA,4,,INVENTORY,"23,000",
2011,MARKETING YEAR,,ARKANSAS,5,,INVENTORY,"22,000",
2011,MARKETING YEAR,,CALIFORNIA,6,,INVENTORY,"370,000",
2011,MARKETING YEAR,,COLORADO,8,,INVENTORY,"31,000",
2011,MARKETING YEAR,,FLORIDA,12,,INVENTORY,"180,000",
2011,MARKETING YEAR,,GEORGIA,13,,INVENTORY,"65,000",
2011,MARKETING YEAR,,HAWAII,15,,INVENTORY,"9,000",
2011,MARKETING YEAR,,IDAHO,16,,INVENTORY,"87,000",
